timestamp,device1_connected,device1_unique_ap_macs,device2_connected,device2_unique_ap_macs,device3_connected,device3_unique_ap_macs,device4_connected,device4_unique_ap_macs,total_connections,device_std,Tap_count,ground_truth,prediction,uncertain_rate
2021-03-12 03:29:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 03:30:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:31:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:32:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:33:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:34:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:35:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:36:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:37:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:39:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:40:00,2,2,0,0,0,0,0,0,2,1.4142,3,1,1,0.02
2021-03-12 03:41:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 03:42:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:43:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:44:00,2,2,0,0,0,0,0,0,2,1.4142,107,1,1,0.02
2021-03-12 03:45:00,1,1,0,0,0,0,0,0,1,0.7071,23,1,1,0.02
2021-03-12 03:46:00,2,2,0,0,0,0,0,0,2,1.4142,30,1,1,0.02
2021-03-12 03:47:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:48:00,2,2,0,0,0,0,0,0,2,1.4142,7,1,1,0.02
2021-03-12 03:49:00,2,2,0,0,0,0,0,0,2,1.4142,53,1,1,0.02
2021-03-12 03:50:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 03:51:00,2,2,0,0,0,0,0,0,2,1.4142,50,1,1,0.02
2021-03-12 03:52:00,2,2,0,0,0,0,0,0,2,1.4142,7,1,1,0.02
2021-03-12 03:53:00,2,2,0,0,0,0,0,0,2,1.4142,7,1,1,0.02
2021-03-12 03:54:00,2,2,0,0,0,0,0,0,2,1.4142,16,1,1,0.02
2021-03-12 03:55:00,2,2,0,0,0,0,0,0,2,1.4142,51,1,1,0.02
2021-03-12 03:56:00,2,2,0,0,0,0,0,0,2,1.4142,34,1,1,0.02
2021-03-12 03:57:00,2,2,0,0,0,0,0,0,2,1.4142,4,1,1,0.02
2021-03-12 03:58:00,2,2,0,0,0,0,0,0,2,1.4142,8,1,1,0.02
2021-03-12 03:59:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 04:00:00,2,2,0,0,0,0,0,0,2,1.4142,5,1,1,0.02
2021-03-12 04:01:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:02:00,1,1,0,0,0,0,0,0,1,0.7071,3,1,1,0.02
2021-03-12 04:03:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:04:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:05:00,2,2,0,0,0,0,0,0,2,1.4142,5,1,1,0.02
2021-03-12 04:06:00,2,2,0,0,0,0,0,0,2,1.4142,16,1,1,0.02
2021-03-12 04:07:00,2,2,0,0,0,0,0,0,2,1.4142,1,1,1,0.02
2021-03-12 04:08:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:09:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:10:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:11:00,2,2,0,0,0,0,0,0,2,1.4142,19,1,1,0.02
2021-03-12 04:12:00,2,2,0,0,0,0,0,0,2,1.4142,38,1,1,0.02
2021-03-12 04:13:00,2,2,0,0,0,0,0,0,2,1.4142,2,1,1,0.02
2021-03-12 04:14:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:15:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:16:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 04:17:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:18:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:19:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:20:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:21:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:22:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:23:00,3,3,0,0,0,0,0,0,3,2.1213,2,1,1,0.02
2021-03-12 04:24:00,3,3,0,0,0,0,0,0,3,2.1213,44,1,1,0.02
2021-03-12 04:25:00,3,3,0,0,0,0,0,0,3,2.1213,37,1,1,0.02
2021-03-12 04:26:00,3,3,0,0,0,0,0,0,3,2.1213,18,1,1,0.02
2021-03-12 04:27:00,3,3,0,0,0,0,0,0,3,2.1213,30,1,1,0.02
2021-03-12 04:28:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:29:00,3,3,0,0,0,0,0,0,3,2.1213,7,1,1,0.02
2021-03-12 04:30:00,3,3,0,0,0,0,0,0,3,2.1213,1,1,1,0.02
2021-03-12 04:31:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:32:00,3,3,0,0,0,0,0,0,3,2.1213,2,1,1,0.02
2021-03-12 04:33:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:34:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:35:00,3,3,0,0,0,0,0,0,3,2.1213,4,1,1,0.02
2021-03-12 04:36:00,3,3,0,0,0,0,0,0,3,2.1213,1,1,1,0.02
2021-03-12 04:37:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 04:39:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:40:00,2,2,0,0,0,0,0,0,2,1.4142,2,1,1,0.02
2021-03-12 04:41:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:42:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:43:00,3,3,0,0,0,0,0,0,3,2.1213,2,1,1,0.02
2021-03-12 04:44:00,3,3,0,0,0,0,0,0,3,2.1213,3,1,1,0.02
2021-03-12 04:45:00,3,3,0,0,0,0,0,0,3,2.1213,2,1,1,0.02
2021-03-12 04:46:00,3,3,0,0,0,0,0,0,3,2.1213,13,1,1,0.02
2021-03-12 04:47:00,3,3,0,0,0,0,0,0,3,2.1213,1,1,1,0.02
2021-03-12 04:48:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:49:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:50:00,3,3,0,0,0,0,0,0,3,2.1213,11,1,1,0.02
2021-03-12 04:51:00,3,3,0,0,0,0,0,0,3,2.1213,24,1,1,0.02
2021-03-12 04:52:00,3,3,0,0,0,0,0,0,3,2.1213,17,1,1,0.02
2021-03-12 04:53:00,3,3,0,0,0,0,0,0,3,2.1213,7,1,1,0.02
2021-03-12 04:54:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:55:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:56:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:57:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:58:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 04:59:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:00:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:01:00,3,3,0,0,0,0,0,0,3,2.1213,72,1,1,0.02
2021-03-12 05:02:00,3,3,0,0,0,0,0,0,3,2.1213,50,1,1,0.02
2021-03-12 05:03:00,3,3,0,0,0,0,0,0,3,2.1213,63,1,1,0.02
2021-03-12 05:04:00,2,2,0,0,0,0,0,0,2,1.4142,10,1,1,0.02
2021-03-12 05:05:00,3,3,0,0,0,0,0,0,3,2.1213,18,1,1,0.02
2021-03-12 05:06:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:07:00,3,3,0,0,0,0,0,0,3,2.1213,110,1,1,0.02
2021-03-12 05:08:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:09:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:10:00,3,3,0,0,0,0,0,0,3,2.1213,1,1,1,0.02
2021-03-12 05:11:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:12:00,3,3,0,0,0,0,0,0,3,2.1213,1,1,1,0.02
2021-03-12 05:13:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:14:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:15:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:16:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:17:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:18:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 05:19:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:20:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:21:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:22:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:23:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:24:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:25:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:26:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:27:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:28:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:29:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:30:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:31:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:32:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:33:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:34:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:35:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:36:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:37:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 05:38:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:39:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:40:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:41:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:42:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:43:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:44:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:45:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:46:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:47:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:48:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:49:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:50:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:51:00,4,4,0,0,0,0,0,0,4,2.8284,0,1,1,0.02
2021-03-12 05:52:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:53:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:54:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:55:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:56:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:57:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:58:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 05:59:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:00:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:01:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:02:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:03:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:04:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:05:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:06:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:07:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:08:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:09:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:10:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:11:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:12:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:13:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:14:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:15:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:16:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:17:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:18:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:19:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:20:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:21:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:22:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:23:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:24:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:25:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:26:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:27:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:28:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:29:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:30:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:31:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:32:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:33:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:34:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:35:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:36:00,3,3,0,0,0,0,0,0,3,2.1213,0,1,1,0.02
2021-03-12 06:37:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:38:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:39:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:40:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:41:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:42:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 06:43:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:44:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:45:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:46:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:47:00,2,2,0,0,0,0,0,0,2,1.4142,0,1,1,0.02
2021-03-12 06:48:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:49:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:50:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:51:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:52:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:53:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 06:54:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 06:55:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 06:56:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 06:57:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 06:58:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 06:59:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:00:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:01:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:02:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:03:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:04:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:05:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:06:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:07:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:08:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:09:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:10:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:11:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:12:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:13:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:14:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:15:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:16:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:17:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:18:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:19:00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0.02
2021-03-12 07:20:00,1,1,0,0,0,0,0,0,1,0.7071,0,1,1,0.02
2021-03-12 07:21:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:22:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,1,0.02
2021-03-12 07:23:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:24:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:25:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:26:00,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.02
2021-03-12 07:27:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,1,0.02
2021-03-12 07:28:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:29:00,2,2,0,0,0,0,0,0,2,1.4142,0,0,1,0.02
2021-03-12 07:30:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:31:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:32:00,1,1,0,0,0,0,0,0,1,0.7071,0,0,1,0.02
2021-03-12 07:33:00,4,4,0,0,0,0,0,0,4,2.8284,0,0,1,0.02
2021-03-12 07:34:00,4,4,0,0,0,0,0,0,4,2.8284,0,0,1,0.02
2021-03-12 07:35:00,4,4,0,0,0,0,0,0,4,2.8284,0,0,1,0.02
2021-03-12 07:36:00,4,4,0,0,0,0,0,0,4,2.8284,0,0,1,0.02
2021-03-12 07:37:00,4,4,0,0,0,0,0,0,4,2.8284,0,0,1,0.02
2021-03-12 07:38:00,4,4,0,0,0,0,0,0,4,2.8284,0,0,1,0.02
2021-03-12 07:39:00,5,5,0,0,0,0,0,0,5,3.5355,0,0,1,0.02
2021-03-12 07:40:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,1,0.02
2021-03-12 07:41:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-12 07:42:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-12 07:43:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-12 07:44:00,4,4,2,2,0,0,0,0,6,1.4142,0,0,0,0.0
2021-03-12 07:45:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-12 07:46:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-12 07:47:00,5,5,2,2,0,0,0,0,7,2.1213,0,0,0,0.0
2021-03-12 07:48:00,4,4,2,2,0,0,0,0,6,1.4142,0,0,0,0.0
2021-03-12 07:49:00,3,3,2,2,0,0,0,0,5,0.7071,0,0,0,0.0
2021-03-12 07:50:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:51:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:52:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:53:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:54:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:55:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:56:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:57:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:58:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 07:59:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 08:00:00,3,3,1,1,0,0,0,0,4,1.4142,14,0,0,0.0
2021-03-12 08:01:00,4,4,1,1,0,0,0,0,5,2.1213,40,0,0,0.0
2021-03-12 08:02:00,3,3,1,1,0,0,0,0,4,1.4142,61,0,0,0.0
2021-03-12 08:03:00,3,3,1,1,0,0,0,0,4,1.4142,60,0,0,0.0
2021-03-12 08:04:00,3,3,1,1,0,0,0,0,4,1.4142,34,0,0,0.0
2021-03-12 08:05:00,3,3,1,1,0,0,0,0,4,1.4142,8,0,0,0.0
2021-03-12 08:06:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 08:07:00,3,3,1,1,0,0,0,0,4,1.4142,0,0,0,0.0
2021-03-12 08:08:00,2,2,1,1,0,0,0,0,3,0.7071,0,0,0,0.0
